Airport 1,Airport 2,Distance
HDN,DAY,1211.075897482017
HDN,DAL,778.8944305021857
HDN,DAB,1667.5564035230414
HDN,CVG,1198.4534257423013
HDN,CRW,1370.4718911464624
HDN,COS,176.99704899756807
HDN,CMH,1279.3779677286577
HDN,CLT,1472.9880669095187
HDN,CLE,1320.73335647519
HDN,CID,811.0595302204823
HDN,CHS,1586.6887426000533
HDN,CHO,1539.4058627347013
HDN,CHA,1256.140674878839
HDN,CAK,1345.646055726128
HDN,CAE,1499.170155353451
HDN,BZN,416.1410391605359
HDN,BWI,1615.4214109139707
HDN,BUR,749.2511719584986
HDN,BUF,1471.9415710520914
HDN,BTV,1744.7583076207115
HDN,BTR,1132.3485904342162
HDN,BOS,1866.4720274306094
HDN,BOI,508.5689025072277
HDN,BNA,1150.670727433278
HDN,BIS,541.5623169260369
HDN,BIL,374.02199910829364
HDN,BHM,1222.2054205381385
HDN,BDL,1785.7424877348917
HDN,AVP,1636.5428605851732
HDN,AVL,1383.7009170656609
HDN,AUS,890.2757154717482
HDN,ATW,987.1012375608235
HDN,ATL,1337.874420707357
HDN,ALB,1721.9323308682426
HDN,AGS,1472.6916433857082
HDN,ABQ,377.40205441891436
HDN,ABE,1658.7310974150814
GTF,YYZ,1546.1528353669676
GTF,YYC,277.83319480864486
GTF,YXE,384.91445072991115
GTF,YWG,664.8072841220976
GTF,YVR,554.6800704613945
GTF,YUL,1778.316312629554
GTF,YEG,414.18917530578807
GTF,XNA,1165.5261655811664
GTF,VPS,1763.5330941780644
GTF,TYS,1614.9048700598407
GTF,TVC,1243.7988825305656
GTF,TUS,1061.920335099057
GTF,TUL,1110.9713938432546
GTF,TRI,1657.3616426375568
GTF,TPA,2052.4215936773376
GTF,TLH,1854.762385720351
GTF,SYR,1725.0112940943752
GTF,STL,1213.368177411926
GTF,SRQ,2081.917422652238
GTF,SNA,1012.1016626306493
GTF,SMF,795.157279471949
GTF,SLC,463.4566009737004
GTF,SJC,880.805331655154
GTF,SFO,880.3007534350709
GTF,SEA,510.4902870113872
GTF,SDF,1440.3319847898656
GTF,SBN,1288.9873670770055
GTF,SAV,1902.0160974072369
GTF,SAT,1418.4514907377015
GTF,SAN,1063.6142578245108
GTF,RSW,2159.0252662386297
GTF,ROC,1651.7535819262246
GTF,ROA,1733.508739436465
GTF,RNO,692.947977981381
GTF,RIC,1848.4840481820133
GTF,RDU,1844.7846141917034
GTF,RAP,465.4376639924231
GTF,PWM,1980.399082664009
GTF,PVD,1982.0686602591122
GTF,PSP,980.3717005566745
GTF,PSC,375.32774031768
GTF,PNS,1738.2491283692739
GTF,PIT,1609.1735328514126
GTF,PHX,971.1763091297637
GTF,PHL,1861.7251280089463
GTF,PHF,1900.6286076491565
GTF,PDX,548.8765724202685
GTF,PBI,2218.183192557041
GTF,ORF,1923.0908939062485
GTF,ORD,1207.5183548774116
GTF,ONT,982.4368328662349
GTF,OMA,873.0375770837943
GTF,OKC,1094.9983004202622
GTF,OAK,869.6432721047966
GTF,MYR,1931.1950528051295
GTF,MTJ,644.1585214081589
GTF,MSY,1649.0645192177076
GTF,MSP,884.4433684348157
GTF,MSO,133.53159783921362
GTF,MSN,1107.6210942278483
GTF,MOB,1686.1293403791503
GTF,MLB,2122.665946600774
GTF,MKE,1179.6741560210712
GTF,MIA,2256.8446735439334
GTF,MHT,1947.2387528573981
GTF,MEM,1396.7956280012695
GTF,MDW,1220.4854504705845
GTF,MDT,1780.2544620955823
GTF,MCO,2078.7416382585297
GTF,MCI,1006.2518112912284
GTF,LIT,1323.8081312901118
GTF,LGA,1896.6031117321897
GTF,LFT,1576.2133144012148
GTF,LEX,1496.3198628697485
GTF,LAX,1004.4131888081025
GTF,LAS,811.2562569099354
GTF,JFK,1905.2784678701362
GTF,JAX,1959.736898740776
GTF,JAN,1530.9244796680046
GTF,JAC,269.4593702385581
GTF,IND,1356.8905857880388
GTF,ILM,1951.5535828310014
GTF,ICT,979.30410515505
GTF,IAH,1479.5274494969551
GTF,IAD,1790.1149120624414
GTF,HSV,1547.9206708330958
GTF,HPN,1895.3524496538942
GTF,HOU,1501.6008110480047
GTF,HDN,525.7323355248069
GTF,GSP,1732.503173961616
GTF,GSO,1783.8092613925774
GTF,GRR,1291.7833459517444
GTF,GRB,1130.4356051786124
GTF,GPT,1670.0581017971137
GTF,GNV,1975.3586085711167
GTF,GEG,287.48370674400365
GTF,FSD,756.153799825617
GTF,FNT,1372.3989358274043
GTF,FLL,2247.716365974908
GTF,FCA,145.37958781632378
GTF,FAY,1877.1284892893925
GTF,FAR,683.3707734951887
GTF,EYW,2265.078515681406
GTF,EWR,1885.4239700520707
GTF,ELP,1114.5099141297394
GTF,EGE,585.4820977787726
GTF,ECP,1799.5724791425312
GTF,DTW,1411.4497097168742
GTF,DSM,961.5428813554904
GTF,DFW,1255.7306609866005
GTF,DEN,623.3651093174615
GTF,DCA,1812.7381358112762
GTF,DAY,1444.8674050792015
GTF,DAL,1264.438443548012
GTF,DAB,2051.1798345528173
GTF,CVG,1455.0402877031734
GTF,CRW,1620.0257435856963
GTF,COS,686.7179353362486
GTF,CMH,1502.5379462924568
GTF,CLT,1775.3460527425964
GTF,CLE,1505.1183631521383
GTF,CID,1036.777310245264
GTF,CHS,1916.9007009807297
GTF,CHO,1772.816021865058
GTF,CHA,1596.4377066287602
GTF,CAK,1539.4459677267773
GTF,CAE,1822.9114336369298
GTF,BZN,118.22260027986624
GTF,BWI,1818.6829308959564
GTF,BUR,986.6527218429306
GTF,BUF,1606.9906050482298
GTF,BTV,1828.1238907990883
GTF,BTR,1587.2999942221306
GTF,BOS,1983.098117822804
GTF,BOI,358.2305103301002
GTF,BNA,1484.5920345628342
GTF,BIS,501.47222708762246
GTF,BIL,177.1136793149839
GTF,BHM,1599.7858457062655
GTF,BDL,1917.149176422183
GTF,AVP,1792.981612687471
GTF,AVL,1694.9318894402368
GTF,AUS,1398.992528155754
GTF,ATW,1117.4161765405747
GTF,ATL,1693.6291328471127
GTF,ALB,1842.1764110642569
GTF,AGS,1811.646653808774
GTF,ABQ,894.0619506200105
GTF,ABE,1827.3030126016674
GSP,YYZ,622.2384119804616
GSP,YYC,1934.9273624722134
GSP,YXE,1695.598138568091
GSP,YWG,1284.5782589123285
GSP,YVR,2286.6692085611535
GSP,YUL,855.6835341289818
GSP,YEG,1982.5023680132415
GSP,XNA,685.4448253187527
GSP,VPS,394.4373899913801
GSP,TYS,118.34207305730088
GSP,TVC,703.1217457808592
GSP,TUS,1660.135428064261
GSP,TUL,773.03777274658
GSP,TRI,109.64416854802043
GSP,TPA,478.4968611232178
GSP,TLH,334.6557080755941
GSP,SYR,655.2391531756887
GSP,STL,523.2492517588515
GSP,SRQ,518.5983788999567
GSP,SNA,2026.0981274599867
GSP,SMF,2177.3778997311806
GSP,SLC,1665.2890523143246
GSP,SJC,2206.321880837362
GSP,SFO,2228.1799707393293
GSP,SEA,2227.9526259565987
GSP,SDF,299.0171646170791
GSP,SBN,520.3796749760643
GSP,SAV,200.02196173927942
GSP,SAT,1018.1026509109315
GSP,SAN,2002.9424846610661
GSP,RSW,578.2387697971932
GSP,ROC,618.1288945177098
GSP,ROA,209.42872556388238
GSP,RNO,2075.6956467881105
GSP,RIC,327.21887745534036
GSP,RDU,204.83345288313046
GSP,RAP,1273.3482730400613
GSP,PWM,876.5815864034026
GSP,PVD,751.1929170480159
GSP,PSP,1947.4374404915343
GSP,PSC,2066.7040006304387
GSP,PNS,420.3668560230216
GSP,PIT,401.5560652445494
GSP,PHX,1699.9848118791697
GSP,PHL,514.4380625818413
GSP,PHF,355.2663936145914
GSP,PDX,2226.9794744923715
GSP,PBI,581.2065159321421
GSP,ORF,363.94754747169213
GSP,ORD,577.7600771228501
GSP,ONT,2005.574141754888
GSP,OMA,863.8420615955483
GSP,OKC,868.84226986426
GSP,OAK,2218.9095344550815
GSP,MYR,205.76544504730603
GSP,MTJ,1439.1740900727825
GSP,MSY,577.972750771105
GSP,MSP,901.7940498760502
GSP,MSO,1842.7411542157697
GSP,MSN,685.326832130446
GSP,MOB,454.5879193690685
GSP,MLB,478.38860914831406
GSP,MKE,634.1455857519085
GSP,MIA,639.3006606398444
GSP,MHT,801.4958224512773
GSP,MEM,439.2471672461404
GSP,MDW,562.3433692637901
GSP,MDT,472.34131979539114
GSP,MCO,449.9632869813846
GSP,MCI,751.8999110969697
GSP,LIT,567.4587400233478
GSP,LGA,609.8439084299805
GSP,LFT,654.2737767980483
GSP,LEX,254.30663072587126
GSP,LAX,2052.4193122814672
GSP,LAS,1845.717694182423
GSP,JFK,607.757773715193
GSP,JAX,305.6822913358482
GSP,JAN,485.9475053149969
GSP,JAC,1630.2368975883778
GSP,IND,401.3217487833822
GSP,ILM,249.27974619823513
GSP,ICT,867.5251473650691
GSP,IAH,836.143458317825
GSP,IAD,383.91328422093966
GSP,HSV,259.19840400429683
GSP,HPN,629.2304683844881
GSP,HOU,843.866645270767
GSP,HDN,1414.9001996075683
GSP,GTF,1732.503173961616
GSP,GSO,152.86794092001236
GSP,GRR,579.4895795318218
GSP,GRB,732.8052254145748
GSP,GPT,504.7668070477993
GSP,GNV,359.6849256736482
GSP,GEG,2011.1252468324108
GSP,FSD,979.5060127841703
GSP,FNT,563.5225424318563
GSP,FLL,621.8570562230981
GSP,FCA,1877.4153678376927
GSP,FAY,189.19435740997483
GSP,FAR,1123.8223911443786
GSP,EYW,714.924768523037
GSP,EWR,594.1558329374095
GSP,ELP,1407.0580163942254
GSP,EGE,1392.2797060645232
GSP,ECP,377.2490191691122
GSP,DTW,509.2226967496309
GSP,DSM,771.10998891633
GSP,DFW,860.2043561927352
GSP,DEN,1275.8300351451826
GSP,DCA,395.7625882640609
GSP,DAY,362.9086701387936
GSP,DAL,850.4961969768125
GSP,DAB,400.7221324338605
GSP,CVG,317.1624473069139
GSP,CRW,242.7543646249181
GSP,COS,1268.5566968173655
GSP,CMH,354.45850906619285
GSP,CLT,75.43538299207651
GSP,CLE,450.6564721857368
GSP,CID,704.4426014595651
GSP,CHS,186.12829341747388
GSP,CHO,306.42979758422075
GSP,CHA,169.27876916826156
GSP,CAK,418.11278294604125
GSP,CAE,91.09171931019715
GSP,BZN,1686.5365294255917
GSP,BWI,425.45837051568765
GSP,BUR,2045.9658657472648
GSP,BUF,586.4442052588755
GSP,BTV,817.4888043012388
GSP,BTR,599.9505522534431
GSP,BOS,794.1392947772034
GSP,BOI,1900.6078892984387
GSP,BNA,264.7524880816338
GSP,BIS,1263.7398941054403
GSP,BIL,1567.4683788158823
GSP,BHM,274.89064072107243
GSP,BDL,708.5801798741726
GSP,AVP,567.8108606199226
GSP,AVL,41.56043713385109
GSP,AUS,955.4709392035569
GSP,ATW,728.1566538293505
GSP,ATL,153.22493154973202
GSP,ALB,706.1028440300169
GSP,AGS,106.42155114993504
GSP,ABQ,1377.5387204429312
GSP,ABE,542.9874634474867
GSO,YYZ,523.9363899482588
GSO,YYC,1969.9407133333914
GSO,YXE,1713.0659743795682
GSO,YWG,1288.0137086817122
GSO,YVR,2338.213325291421
GSO,YUL,723.6491154011104
GSO,YEG,2005.858916599948
GSO,XNA,800.6475437729642
GSO,VPS,543.095632339647
GSO,TYS,227.73760201097411
GSO,TVC,666.5369764008834
GSO,TUS,1787.1918246675896
GSO,TUL,888.9560507820158
GSO,TRI,140.0144730336245
GSO,TPA,581.3543539338074
GSO,TLH,469.11172566619683
GSO,SYR,525.5874381927052
GSO,STL,600.6336500465417
GSO,SRQ,620.5481689988899
GSO,SNA,2142.7048875882906
GSO,SMF,2273.809390235639
GSO,SLC,1753.8069862048508
GSO,SJC,2307.613352648791
GSO,SFO,2328.3238076109133
GSO,SEA,2287.0555036527685
GSO,SDF,350.0580930163565
GSO,SBN,517.3453412857507
GSO,SAV,283.6863974306673
GSO,SAT,1165.2948102170612
GSO,SAN,2123.1105788318564
GSO,RSW,669.2570881817809
GSO,ROC,499.8110210948204
GSO,ROA,84.85199209548774
GSO,RNO,2169.5212744075834
GSO,RIC,174.42349912380308
GSO,RDU,66.05657453635341
GSO,RAP,1334.111742537762
GSO,PWM,728.8677337033054
GSO,PVD,600.4707135588125
GSO,PSP,2064.4576405121443
GSO,PSC,2130.124845536013
GSO,PNS,570.909299763359
GSO,PIT,303.99719316110645
GSO,PHX,1821.5644794354266
GSO,PHL,365.1327942025801
GSO,PHF,203.92535896318276
GSO,PDX,2294.4897481817225
GSO,PBI,650.5517283287181
GSO,ORF,214.6788661597808
GSO,ORD,589.3519654266134
GSO,ONT,2121.0790301382012
GSO,OMA,930.7600045746915
GSO,OKC,990.3538799406076
GSO,OAK,2318.7489570536063
GSO,MYR,176.5862531546077
GSO,MTJ,1539.5303363021715
GSO,MSY,730.8405991763501
GSO,MSP,922.8643832400978
GSO,MSO,1899.8261169496873
GSO,MSN,697.0323563911916
GSO,MOB,607.1072946312051
GSO,MLB,553.9469594383457
GSO,MKE,634.9353356600204
GSO,MIA,712.2840338112134
GSO,MHT,653.8081018203671
GSO,MEM,568.6515975957254
GSO,MDW,574.7241969857705
GSO,MDT,331.3382750292894
GSO,MCO,535.8415237212096
GSO,MCI,836.4477044405381
GSO,LIT,697.8314375534543
GSO,LGA,460.487879428623
GSO,LFT,806.317948186721
GSO,LEX,290.1043129317076
GSO,LAX,2167.765863880097
GSO,LAS,1955.2053278177377
GSO,JFK,457.78722670984695
GSO,JAX,400.1358723883443
GSO,JAN,635.2341007373882
GSO,JAC,1702.8738200341322
GSO,IND,427.1805754183594
GSO,ILM,170.69581217241097
GSO,ICT,971.5198118175641
GSO,IAH,985.5376217752747
GSO,IAD,239.0952753935391
GSO,HSV,398.15750254994146
GSO,HPN,480.4629915797659
GSO,HOU,994.014619032818
GSO,HDN,1503.7856896383962
GSO,GTF,1783.8092613925774
GSO,GSP,152.86794092001236
GSO,GRR,554.9790384373445
GSO,GRB,721.8375346598089
GSO,GPT,657.5292595561082
GSO,GNV,462.9344499204669
GSO,GEG,2067.131628629988
GSO,FSD,1027.7999934751044
GSO,FNT,515.8888099211068
GSO,FLL,692.7899926738972
GSO,FCA,1927.2855907727455
GSO,FAY,96.83341532409653
GSO,FAR,1145.3372388932328
GSO,EYW,804.7741487062054
GSO,EWR,445.1743444952846
GSO,ELP,1539.1190247335105
GSO,EGE,1486.0611303743026
GSO,ECP,522.1592366672755
GSO,DTW,460.31163761871477
GSO,DSM,827.5617872017638
GSO,DFW,997.1358659203453
GSO,DEN,1367.4015339886012
GSO,DCA,247.95088217589495
GSO,DAY,351.2713808062072
GSO,DAL,987.8868182744251
GSO,DAB,482.3958684284048
GSO,CVG,329.58143913021337
GSO,CRW,181.68205965129584
GSO,COS,1366.869934610468
GSO,CMH,313.738516788299
GSO,CLT,83.1691991105881
GSO,CLE,381.31156398135363
GSO,CID,747.0324349935061
GSO,CHS,221.12108635605415
GSO,CHO,162.99936913311913
GSO,CHA,304.9174056784254
GSO,CAK,342.69425779739305
GSO,CAE,163.48072117863336
GSO,BZN,1747.208755721073
GSO,BWI,277.81945112060436
GSO,BUR,2160.474153263881
GSO,BUF,477.11164915682434
GSO,BTV,679.5890401873545
GSO,BTR,752.1708546210766
GSO,BOS,644.2994567448843
GSO,BOI,1976.0825078879734
GSO,BNA,376.1973567108214
GSO,BIS,1299.6003679434102
GSO,BIL,1625.054860235125
GSO,BHM,424.2671988872297
GSO,BDL,560.3997707739794
GSO,AVP,427.3219836546989
GSO,AVL,152.9963523466009
GSO,AUS,1101.840242682474
GSO,ATW,722.4164927225429
GSO,ATL,306.0910399739825
GSO,ALB,563.8956649921347
GSO,AGS,220.83380859733117
GSO,ABQ,1496.0794931989362
GSO,ABE,397.791284697096
GRR,YYZ,301.38235529313135
GRR,YYC,1446.775684208638
GRR,YXE,1171.4793415802847
GRR,YWG,738.4902707960256
GRR,YVR,1837.846761274041
GRR,YUL,609.9906425799098
GRR,YEG,1468.0255467838435
GRR,XNA,652.509881153296
GRR,VPS,858.370970127126
GRR,TYS,495.2323778061646
GRR,TVC,128.5889479615499
GRR,TUS,1570.6084782045828
GRR,TUL,718.9018006270335
GRR,TRI,472.4783228078606
GRR,TPA,1043.3242786112085
GRR,TLH,865.0006703399106
GRR,SYR,475.8774309642804
GRR,STL,381.6408079529904
GRR,SRQ,1082.8038636097485
GRR,SNA,1852.4093509581016
GRR,SMF,1894.0874844828722
GRR,SLC,1363.8865596379546
GRR,SJC,1945.1407439961076
GRR,SFO,1960.9043303888918
GRR,SEA,1802.2273593973262
GRR,SDF,325.3726991051417
GRR,SBN,90.59248259368901
GRR,SAV,779.506288755514
GRR,SAT,1168.1158871345651
GRR,SAN,1851.720236292453
GRR,RSW,1149.0641263637776
GRR,ROC,396.88972096795067
GRR,ROA,482.74122774292715
GRR,RNO,1783.378082445878
GRR,RIC,569.9379253617861
GRR,RDU,602.4759810719303
GRR,RAP,881.3181907963918
GRR,PWM,766.2038755285093
GRR,PVD,724.0956383944741
GRR,PSP,1779.214747086008
GRR,PSC,1657.3609799700096
GRR,PNS,862.1592284491733
GRR,PIT,318.89790947985404
GRR,PHX,1571.451285969859
GRR,PHL,571.6925565506457
GRR,PHF,620.7747978980702
GRR,PDX,1828.4431998660104
GRR,PBI,1160.06985472173
GRR,ORF,643.7252224116841
GRR,ORD,136.53023757951044
GRR,ONT,1826.181820431735
GRR,OMA,542.4369253919458
GRR,OKC,827.1693012065415
GRR,OAK,1950.4297781243358
GRR,MYR,728.86234616249
GRR,MTJ,1206.2399261449707
GRR,MSY,928.0967159958898
GRR,MSP,407.38612138635557
GRR,MSO,1417.4499117184932
GRR,MSN,193.54291512809786
GRR,MOB,855.4269725012423
GRR,MLB,1056.7768710863156
GRR,MKE,120.20320846589891
GRR,MIA,1217.1279357106894
GRR,MHT,712.0976608077411
GRR,MEM,591.852985198087
GRR,MDW,136.70557435944414
GRR,MDT,489.2843834895903
GRR,MCO,1025.7620214198118
GRR,MCI,538.4388479021302
GRR,LIT,668.3522825416961
GRR,LGA,616.5989777237329
GRR,LFT,945.7001680092218
GRR,LEX,338.15485411370383
GRR,LAX,1870.4029345872582
GRR,LAS,1638.8441688824855
GRR,JFK,624.1796248779643
GRR,JAX,881.5485075860511
GRR,JAN,771.3281899108005
GRR,JAC,1265.2052110954114
GRR,IND,222.2126561048688
GRR,ILM,722.7123442282808
GRR,ICT,723.5134160976027
GRR,IAH,1043.2178724056682
GRR,IAD,501.03522406609795
GRR,HSV,573.5390734324453
GRR,HPN,619.1617131609011
GRR,HOU,1062.0650938886354
GRR,HDN,1128.5239768793251
GRR,GTF,1291.7833459517444
GRR,GSP,579.4895795318218
GRR,GSO,554.9790384373445
GRR,GRB,171.01754043899945
GRR,GPT,883.7529036790498
GRR,GNV,928.9933407088172
GRR,GEG,1579.257526356073
GRR,FSD,566.4180203980548
GRR,FNT,90.20611425208494
GRR,FLL,1200.2492898289165
GRR,FCA,1429.5672614926552
GRR,FAY,651.1113521995452
GRR,FAR,618.3700166351663
GRR,EYW,1284.0842410754078
GRR,EWR,603.6369104508016
GRR,ELP,1371.53241861332
GRR,EGE,1130.2650964869474
GRR,ECP,866.499146248437
GRR,DTW,119.69175668784021
GRR,DSM,426.68801710757
GRR,DFW,931.0277191931411
GRR,DEN,1012.2605729413536
GRR,DCA,523.0941279366524
GRR,DAY,216.5856562818832
GRR,DAL,926.967313465869
GRR,DAB,978.5604352452959
GRR,CVG,268.4922104166661
GRR,CRW,373.3466867676322
GRR,COS,1038.6180727134663
GRR,CMH,241.30600591433947
GRR,CLT,583.7094849352761
GRR,CLE,213.76517347219232
GRR,CID,323.1429988475304
GRR,CHS,751.2590307533958
GRR,CHO,494.9375643983938
GRR,CHA,542.3404968961613
GRR,CAK,249.8890858940836
GRR,CAE,661.9704382617434
GRR,BZN,1276.8285109584967
GRR,BWI,527.3743075711925
GRR,BUR,1859.344248602483
GRR,BUF,343.56976142002
GRR,BTV,627.1884310463444
GRR,BTR,907.7177189344885
GRR,BOS,738.0342173534757
GRR,BOI,1537.5991568585832
GRR,BNA,470.8466162393429
GRR,BIS,791.4153838047366
GRR,BIL,1151.137821771709
GRR,BHM,647.2385459569065
GRR,BDL,657.5800252150416
GRR,AVP,513.1530831819808
GRR,AVL,538.4929199739937
GRR,AUS,1103.4066158178966
GRR,ATW,177.61893243389608
GRR,ATL,641.4428757003001
GRR,ALB,593.6610043392704
GRR,AGS,684.8262065220317
GRR,ABQ,1251.061493769657
GRR,ABE,541.5155717103469
GRB,YYZ,425.313220909319
GRB,YYC,1277.7447113652695
GRB,YXE,1000.4782165547222
GRB,YWG,567.9775031888051
GRB,YVR,1672.693079295046
GRB,YUL,705.5877236198949
GRB,YEG,1297.1425969994998
GRB,XNA,652.9347037612407
GRB,VPS,971.3711786374002
GRB,TYS,637.6496411951385
GRB,TVC,126.53355141057823
GRB,TUS,1495.095221490641
GRB,TUL,702.6593555450924
GRB,TRI,629.4599668025415
GRB,TPA,1181.8181880177333
GRB,TLH,994.9567910748727
GRB,SYR,606.4981826660545
GRB,STL,412.84928490244897
GRB,SRQ,1220.4997569114191
GRB,SNA,1748.227522552737
GRB,SMF,1761.6494911100117
GRB,SLC,1234.1218795250222
GRB,SJC,1817.5007225100874
GRB,SFO,1831.6346037993233
GRB,SEA,1640.7451507957344
GRB,SDF,453.30915986683095
GRB,SBN,212.49187495518638
GRB,SAV,931.9003208297077
GRB,SAT,1177.841633916348
GRB,SAN,1753.5578407170165
GRB,RSW,1289.8756209158719
GRB,ROC,529.5571914538451
GRB,ROA,652.016951766307
GRB,RNO,1649.93142641855
GRB,RIC,740.726333477088
GRB,RDU,771.5073127116665
GRB,RAP,738.188023692881
GRB,PWM,884.8529534151984
GRB,PVD,862.3811439810053
GRB,PSP,1677.6262834675722
GRB,PSC,1499.4861213064464
GRB,PNS,969.4741841572123
GRB,PIT,487.51172914742443
GRB,PHX,1484.8205947523868
GRB,PHL,731.7386589150112
GRB,PHF,791.3705565411814
GRB,PDX,1671.641021590085
GRB,PBI,1308.578717902144
GRB,ORF,814.3366711236976
GRB,ORD,173.55128963318563
GRB,ONT,1720.875213767182
GRB,OMA,450.0574474722652
GRB,OKC,802.8025755263378
GRB,OAK,1820.9743466938276
GRB,MYR,893.6180895571945
GRB,MTJ,1099.4645682670669
GRB,MSY,1007.9998260730388
GRB,MSP,251.61243000267933
GRB,MSO,1258.1074468270645
GRB,MSN,110.74676221144999
GRB,MOB,953.0848721454272
GRB,MLB,1204.875159861457
GRB,MKE,106.89350210099389
GRB,MIA,1363.6895667087222
GRB,MHT,839.1476411543308
GRB,MEM,659.7096832193354
GRB,MDW,187.45611584979295
GRB,MDT,651.0305138883579
GRB,MCO,1171.217186040382
GRB,MCI,492.7774412467158
GRB,LIT,708.164957536812
GRB,LGA,767.4531789125133
GRB,LFT,1008.8182635964433
GRB,LEX,481.55150039308285
GRB,LAX,1763.7582312152763
GRB,LAS,1529.233876823368
GRB,JFK,775.8544941439087
GRB,JAX,1028.3118236153887
GRB,JAN,847.6392534642058
GRB,JAC,1120.850387507531
GRB,IND,342.5675061884777
GRB,ILM,890.903848571838
GRB,ICT,675.8484723552272
GRB,IAH,1076.479252120353
GRB,IAD,669.6430965658777
GRB,HSV,684.2090949154128
GRB,HPN,767.3813574290261
GRB,HOU,1097.3659971752222
GRB,HDN,1008.5636245657734
GRB,GTF,1130.4356051786124
GRB,GSP,732.8052254145747
GRB,GSO,721.8375346598089
GRB,GRR,171.01754043899945
GRB,GPT,974.0287402964144
GRB,GNV,1071.2569010310956
GRB,GEG,1417.7465902166225
GRB,FSD,432.1193941872668
GRB,FNT,242.8240070111826
GRB,FLL,1347.7327898955716
GRB,FCA,1266.1141908016461
GRB,FAY,818.4560608053051
GRB,FAR,451.34603687799523
GRB,EYW,1422.7583753875901
GRB,EWR,755.7849091380964
GRB,ELP,1317.5187900741987
GRB,EGE,1017.3967879027072
GRB,ECP,985.4425192535259
GRB,DTW,286.70923643539186
GRB,DSM,345.8988851401483
GRB,DFW,932.4137198752347
GRB,DEN,903.3605574255033
GRB,DCA,691.2825845187604
GRB,DAY,374.4868889523569
GRB,DAL,930.3786097696882
GRB,DAB,1126.3604084449048
GRB,CVG,415.72251556776916
GRB,CRW,540.9042629645508
GRB,COS,939.0173240291837
GRB,CMH,409.56663741117785
GRB,CLT,744.7076833046351
GRB,CLE,381.87087588562866
GRB,CID,254.57163191739374
GRB,CHS,910.5783868144032
GRB,CHO,665.859788306543
GRB,CHA,671.028521403269
GRB,CAK,419.42983160034066
GRB,CAE,818.8665906551349
GRB,BZN,1121.901214147926
GRB,BWI,693.8279544037896
GRB,BUR,1751.6440471969563
GRB,BUF,481.0038417529254
GRB,BTV,737.2813395319423
GRB,BTR,977.8956756869752
GRB,BOS,870.0475241261865
GRB,BOI,1390.2732849854403
GRB,BNA,582.6728724961497
GRB,BIS,628.9729541219733
GRB,BIL,996.2234922457487
GRB,BHM,758.223842105846
GRB,BDL,796.1704895354873
GRB,AVP,663.5762853693539
GRB,AVL,691.2837629201601
GRB,AUS,1115.9847000136394
GRB,ATW,24.820470081713598
GRB,ATL,775.1805432787239
GRB,ALB,725.6996059492137
GRB,AGS,835.792515510533
GRB,ABQ,1174.3086061891233
GRB,ABE,696.9183540457418
GPT,YYZ,1052.675609714179
GPT,YYC,1918.2854839350737
GPT,YXE,1749.9434652929422
GPT,YWG,1412.8247073218874
GPT,YVR,2198.305679945995
GPT,YUL,1329.655316962824
GPT,YEG,2002.7631444925375
GPT,XNA,505.87254866537756
GPT,VPS,151.66562176651428
GPT,TYS,474.91020480428085
GPT,TVC,1008.3735767572992
GPT,TUS,1294.8826756616368
GPT,TUL,561.0308807424645
GPT,TRI,568.2989178778486
GPT,TPA,428.500549680983
GPT,TLH,281.2461851670138
GPT,SYR,1130.9109224727595
GPT,STL,581.038752780551
GPT,SRQ,445.5670680183912
GPT,SNA,1696.145691190802
GPT,SMF,1925.6606405041714
GPT,SLC,1466.8825528961197
GPT,SJC,1934.4225510311849
GPT,SFO,1960.2265261505536
GPT,SEA,2114.80364487191
GPT,SDF,569.2840931305396
GPT,SBN,795.719165582785
GPT,SAV,479.49630933224336
GPT,SAT,565.6730295520829
GPT,SAN,1658.2736249320099
GPT,RSW,518.3844085814338
GPT,ROC,1079.141787366802
GPT,ROA,706.9459940786633
GPT,RNO,1837.6414210561306
GPT,RIC,831.9463763308938
GPT,RDU,704.1551291663159
GPT,RAP,1212.971200999532
GPT,PWM,1375.2137425438125
GPT,PVD,1254.1976793557708
GPT,PSP,1618.0099865761633
GPT,PSC,1944.1829866078463
GPT,PNS,112.29021298008038
GPT,PIT,855.0398055777292
GPT,PHX,1358.7382509891895
GPT,PHL,1016.7140467657688
GPT,PHF,857.6995494563439
GPT,PDX,2083.4099525506595
GPT,PBI,602.1387609587969
GPT,ORF,864.098981378538
GPT,ORD,802.1111219934521
GPT,ONT,1680.9188294106475
GPT,OMA,843.5638335851936
GPT,OKC,602.5695686710517
GPT,OAK,1952.4343993040045
GPT,MYR,635.1800615876075
GPT,MTJ,1206.4286308040084
GPT,MSY,76.48286942363832
GPT,MSP,1025.1937591903095
GPT,MSO,1753.5462727080073
GPT,MSN,879.8594476550957
GPT,MOB,52.990521041194924
GPT,MLB,532.059724620438
GPT,MKE,868.8329674141487
GPT,MIA,622.5399437047414
GPT,MHT,1300.4414423569558
GPT,MEM,324.5554425025464
GPT,MDW,789.5960674758326
GPT,MDT,967.069691736376
GPT,MCO,486.54955524286083
GPT,MCI,692.2310103834143
GPT,LIT,350.53227564449827
GPT,LGA,1111.7301645075831
GPT,LFT,174.58543399078218
GPT,LEX,585.3791989660043
GPT,LAX,1727.0975824424715
GPT,LAS,1552.0878371337285
GPT,JFK,1110.2973582575041
